"GAME_ID","official","home_calls","away_calls","total_calls","home_team","away_team","SCOREMARGIN","year","round","game_num","unique_series_id","team1_wins","team2_wins","team1_wins_prior","team2_wins_prior","uneven","extended","home_team_trailing","trailing_calls","leading_calls"
41400301,"S.Foster",7,8,15,"ATL","CLE",-8,14,3,1,"14-3-0",0,1,0,0,FALSE,FALSE,FALSE,0,0
41400302,"B.Spooner",7,4,11,"ATL","CLE",-12,14,3,2,"14-3-0",0,2,0,1,TRUE,FALSE,TRUE,7,4
41400302,"J.Crawford",7,6,13,"ATL","CLE",-12,14,3,2,"14-3-0",0,2,0,1,TRUE,FALSE,TRUE,7,6
41400302,"M.Callahan",4,4,8,"ATL","CLE",-12,14,3,2,"14-3-0",0,2,0,1,TRUE,FALSE,TRUE,4,4
41400303,"E.Malloy",9,6,15,"CLE","ATL",3,14,3,3,"14-3-0",0,3,0,2,TRUE,FALSE,TRUE,9,6
41400303,"K.Mauer",8,9,17,"CLE","ATL",3,14,3,3,"14-3-0",0,3,0,2,TRUE,FALSE,TRUE,8,9
41400303,"T.Brothers",8,10,18,"CLE","ATL",3,14,3,3,"14-3-0",0,3,0,2,TRUE,FALSE,TRUE,8,10
41400304,"D.Crawford",5,7,12,"CLE","ATL",30,14,3,4,"14-3-0",0,4,0,3,TRUE,FALSE,TRUE,5,7
41400304,"D.Stafford",7,8,15,"CLE","ATL",30,14,3,4,"14-3-0",0,4,0,3,TRUE,FALSE,TRUE,7,8
41400304,"M.Davis",6,5,11,"CLE","ATL",30,14,3,4,"14-3-0",0,4,0,3,TRUE,FALSE,TRUE,6,5
41400311,"D.Crawford",7,7,14,"GSW","HOU",4,14,3,1,"14-3-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41400311,"M.Davis",8,4,12,"GSW","HOU",4,14,3,1,"14-3-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41400311,"S.Wright",7,8,15,"GSW","HOU",4,14,3,1,"14-3-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41400312,"J.Capers",5,8,13,"GSW","HOU",1,14,3,2,"14-3-1",2,0,1,0,TRUE,FALSE,FALSE,8,5
41400312,"J.Goble",6,6,12,"GSW","HOU",1,14,3,2,"14-3-1",2,0,1,0,TRUE,FALSE,FALSE,6,6
41400312,"M.McCutchen",7,5,12,"GSW","HOU",1,14,3,2,"14-3-1",2,0,1,0,TRUE,FALSE,FALSE,5,7
41400313,"J.Phillips",4,6,10,"HOU","GSW",-35,14,3,3,"14-3-1",3,0,2,0,TRUE,FALSE,FALSE,6,4
41400313,"S.Foster",6,11,17,"HOU","GSW",-35,14,3,3,"14-3-1",3,0,2,0,TRUE,FALSE,FALSE,11,6
41400313,"Z.Zarba",10,11,21,"HOU","GSW",-35,14,3,3,"14-3-1",3,0,2,0,TRUE,FALSE,FALSE,11,10
41400314,"J.Crawford",8,10,18,"HOU","GSW",13,14,3,4,"14-3-1",3,1,3,0,TRUE,TRUE,FALSE,10,8
41400314,"M.Callahan",4,4,8,"HOU","GSW",13,14,3,4,"14-3-1",3,1,3,0,TRUE,TRUE,FALSE,4,4
41400314,"T.Washington",3,9,12,"HOU","GSW",13,14,3,4,"14-3-1",3,1,3,0,TRUE,TRUE,FALSE,9,3
41400315,"E.Malloy",16,6,22,"GSW","HOU",14,14,3,5,"14-3-1",4,1,3,1,TRUE,FALSE,FALSE,6,16
41400315,"K.Mauer",5,8,13,"GSW","HOU",14,14,3,5,"14-3-1",4,1,3,1,TRUE,FALSE,FALSE,8,5
41400315,"T.Brothers",6,7,13,"GSW","HOU",14,14,3,5,"14-3-1",4,1,3,1,TRUE,FALSE,FALSE,7,6
41400401,"J.Capers",6,5,11,"GSW","CLE",8,14,4,1,"14-4-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41400401,"J.Phillips",6,7,13,"GSW","CLE",8,14,4,1,"14-4-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41400401,"M.McCutchen",5,8,13,"GSW","CLE",8,14,4,1,"14-4-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41400402,"S.Foster",8,8,16,"GSW","CLE",-2,14,4,2,"14-4-0",1,1,1,0,TRUE,TRUE,FALSE,8,8
41400402,"T.Brothers",10,7,17,"GSW","CLE",-2,14,4,2,"14-4-0",1,1,1,0,TRUE,TRUE,FALSE,7,10
41400402,"Z.Zarba",11,9,20,"GSW","CLE",-2,14,4,2,"14-4-0",1,1,1,0,TRUE,TRUE,FALSE,9,11
41400403,"D.Crawford",5,7,12,"CLE","GSW",5,14,4,3,"14-4-0",1,2,1,1,FALSE,FALSE,FALSE,0,0
41400403,"D.Stafford",5,5,10,"CLE","GSW",5,14,4,3,"14-4-0",1,2,1,1,FALSE,FALSE,FALSE,0,0
41400403,"M.Davis",6,13,19,"CLE","GSW",5,14,4,3,"14-4-0",1,2,1,1,FALSE,FALSE,FALSE,0,0
41400404,"J.Crawford",10,10,20,"CLE","GSW",-21,14,4,4,"14-4-0",2,2,1,2,TRUE,TRUE,TRUE,10,10
41400404,"K.Mauer",6,5,11,"CLE","GSW",-21,14,4,4,"14-4-0",2,2,1,2,TRUE,TRUE,TRUE,6,5
41400404,"M.Callahan",3,6,9,"CLE","GSW",-21,14,4,4,"14-4-0",2,2,1,2,TRUE,TRUE,TRUE,3,6
41400405,"J.Capers",3,12,15,"GSW","CLE",13,14,4,5,"14-4-0",3,2,2,2,FALSE,FALSE,FALSE,0,0
41400405,"J.Phillips",8,5,13,"GSW","CLE",13,14,4,5,"14-4-0",3,2,2,2,FALSE,FALSE,FALSE,0,0
41400405,"M.McCutchen",14,9,23,"GSW","CLE",13,14,4,5,"14-4-0",3,2,2,2,FALSE,FALSE,FALSE,0,0
41400406,"M.Davis",9,10,19,"CLE","GSW",-8,14,4,6,"14-4-0",4,2,3,2,TRUE,FALSE,FALSE,10,9
41400406,"S.Foster",11,10,21,"CLE","GSW",-8,14,4,6,"14-4-0",4,2,3,2,TRUE,FALSE,FALSE,10,11
41400406,"Z.Zarba",6,7,13,"CLE","GSW",-8,14,4,6,"14-4-0",4,2,3,2,TRUE,FALSE,FALSE,7,6
41500101,"D.Stafford",7,8,15,"CLE","DET",5,15,1,1,"15-1-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500101,"L.Richardson",5,5,10,"CLE","DET",5,15,1,1,"15-1-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500101,"Z.Zarba",6,9,15,"CLE","DET",5,15,1,1,"15-1-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500102,"B.Forte",8,5,13,"CLE","DET",17,15,1,2,"15-1-0",2,0,1,0,TRUE,FALSE,FALSE,5,8
41500102,"K.Fitzgerald",7,5,12,"CLE","DET",17,15,1,2,"15-1-0",2,0,1,0,TRUE,FALSE,FALSE,5,7
41500102,"K.Mauer",9,9,18,"CLE","DET",17,15,1,2,"15-1-0",2,0,1,0,TRUE,FALSE,FALSE,9,9
41500103,"J.Phillips",7,4,11,"DET","CLE",-10,15,1,3,"15-1-0",3,0,2,0,TRUE,FALSE,FALSE,4,7
41500103,"M.McCutchen",8,6,14,"DET","CLE",-10,15,1,3,"15-1-0",3,0,2,0,TRUE,FALSE,FALSE,6,8
41500103,"M.Smith",5,5,10,"DET","CLE",-10,15,1,3,"15-1-0",3,0,2,0,TRUE,FALSE,FALSE,5,5
41500104,"B.Kennedy",7,3,10,"DET","CLE",-2,15,1,4,"15-1-0",4,0,3,0,TRUE,FALSE,FALSE,3,7
41500104,"C.Kirkland",5,8,13,"DET","CLE",-2,15,1,4,"15-1-0",4,0,3,0,TRUE,FALSE,FALSE,8,5
41500104,"M.Davis",6,7,13,"DET","CLE",-2,15,1,4,"15-1-0",4,0,3,0,TRUE,FALSE,FALSE,7,6
41500111,"J.Tiven",11,9,20,"TOR","IND",-10,15,1,1,"15-1-1",0,1,0,0,FALSE,FALSE,FALSE,0,0
41500111,"S.Foster",10,11,21,"TOR","IND",-10,15,1,1,"15-1-1",0,1,0,0,FALSE,FALSE,FALSE,0,0
41500111,"T.Brothers",6,5,11,"TOR","IND",-10,15,1,1,"15-1-1",0,1,0,0,FALSE,FALSE,FALSE,0,0
41500112,"J.Phillips",9,8,17,"TOR","IND",11,15,1,2,"15-1-1",1,1,0,1,TRUE,TRUE,TRUE,9,8
41500112,"M.McCutchen",6,4,10,"TOR","IND",11,15,1,2,"15-1-1",1,1,0,1,TRUE,TRUE,TRUE,6,4
41500112,"T.Brown",10,11,21,"TOR","IND",11,15,1,2,"15-1-1",1,1,0,1,TRUE,TRUE,TRUE,10,11
41500113,"B.Adams",6,10,16,"IND","TOR",-16,15,1,3,"15-1-1",2,1,1,1,FALSE,FALSE,FALSE,0,0
41500113,"J.Capers",6,10,16,"IND","TOR",-16,15,1,3,"15-1-1",2,1,1,1,FALSE,FALSE,FALSE,0,0
41500113,"R.Mott",9,7,16,"IND","TOR",-16,15,1,3,"15-1-1",2,1,1,1,FALSE,FALSE,FALSE,0,0
41500114,"B.Spooner",8,2,10,"IND","TOR",17,15,1,4,"15-1-1",2,2,2,1,TRUE,TRUE,FALSE,2,8
41500114,"D.Crawford",8,12,20,"IND","TOR",17,15,1,4,"15-1-1",2,2,2,1,TRUE,TRUE,FALSE,12,8
41500114,"R.Garretson",6,8,14,"IND","TOR",17,15,1,4,"15-1-1",2,2,2,1,TRUE,TRUE,FALSE,8,6
41500115,"B.Kennedy",5,11,16,"TOR","IND",3,15,1,5,"15-1-1",3,2,2,2,FALSE,FALSE,FALSE,0,0
41500115,"M.Davis",7,8,15,"TOR","IND",3,15,1,5,"15-1-1",3,2,2,2,FALSE,FALSE,FALSE,0,0
41500115,"Z.Zarba",6,7,13,"TOR","IND",3,15,1,5,"15-1-1",3,2,2,2,FALSE,FALSE,FALSE,0,0
41500116,"J.Goble",10,8,18,"IND","TOR",18,15,1,6,"15-1-1",3,3,3,2,TRUE,TRUE,FALSE,8,10
41500116,"K.Fitzgerald",7,4,11,"IND","TOR",18,15,1,6,"15-1-1",3,3,3,2,TRUE,TRUE,FALSE,4,7
41500116,"M.Callahan",7,11,18,"IND","TOR",18,15,1,6,"15-1-1",3,3,3,2,TRUE,TRUE,FALSE,11,7
41500117,"B.Spooner",5,3,8,"TOR","IND",5,15,1,7,"15-1-1",4,3,3,3,FALSE,FALSE,FALSE,0,0
41500117,"D.Crawford",3,10,13,"TOR","IND",5,15,1,7,"15-1-1",4,3,3,3,FALSE,FALSE,FALSE,0,0
41500117,"R.Garretson",4,4,8,"TOR","IND",5,15,1,7,"15-1-1",4,3,3,3,FALSE,FALSE,FALSE,0,0
41500121,"E.Malloy",9,3,12,"MIA","CHA",32,15,1,1,"15-1-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500121,"K.Mauer",6,10,16,"MIA","CHA",32,15,1,1,"15-1-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500121,"S.Corbin",9,4,13,"MIA","CHA",32,15,1,1,"15-1-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500122,"B.Spooner",9,5,14,"MIA","CHA",12,15,1,2,"15-1-2",2,0,1,0,TRUE,FALSE,FALSE,5,9
41500122,"C.Kirkland",6,8,14,"MIA","CHA",12,15,1,2,"15-1-2",2,0,1,0,TRUE,FALSE,FALSE,8,6
41500122,"M.Davis",10,3,13,"MIA","CHA",12,15,1,2,"15-1-2",2,0,1,0,TRUE,FALSE,FALSE,3,10
41500123,"J.Williams",8,4,12,"CHA","MIA",16,15,1,3,"15-1-2",2,1,2,0,TRUE,TRUE,FALSE,4,8
41500123,"M.Callahan",9,5,14,"CHA","MIA",16,15,1,3,"15-1-2",2,1,2,0,TRUE,TRUE,FALSE,5,9
41500123,"S.Wright",7,11,18,"CHA","MIA",16,15,1,3,"15-1-2",2,1,2,0,TRUE,TRUE,FALSE,11,7
41500124,"D.Collins",5,9,14,"CHA","MIA",4,15,1,4,"15-1-2",2,2,2,1,TRUE,TRUE,FALSE,9,5
41500124,"D.Crawford",8,10,18,"CHA","MIA",4,15,1,4,"15-1-2",2,2,2,1,TRUE,TRUE,FALSE,10,8
41500124,"R.Garretson",7,7,14,"CHA","MIA",4,15,1,4,"15-1-2",2,2,2,1,TRUE,TRUE,FALSE,7,7
41500125,"D.Stafford",6,7,13,"MIA","CHA",-2,15,1,5,"15-1-2",2,3,2,2,FALSE,FALSE,FALSE,0,0
41500125,"J.Phillips",6,3,9,"MIA","CHA",-2,15,1,5,"15-1-2",2,3,2,2,FALSE,FALSE,FALSE,0,0
41500125,"K.Fitzgerald",4,4,8,"MIA","CHA",-2,15,1,5,"15-1-2",2,3,2,2,FALSE,FALSE,FALSE,0,0
41500126,"B.Spooner",3,12,15,"CHA","MIA",-7,15,1,6,"15-1-2",3,3,2,3,TRUE,TRUE,TRUE,3,12
41500126,"M.McCutchen",9,6,15,"CHA","MIA",-7,15,1,6,"15-1-2",3,3,2,3,TRUE,TRUE,TRUE,9,6
41500126,"T.Washington",5,6,11,"CHA","MIA",-7,15,1,6,"15-1-2",3,3,2,3,TRUE,TRUE,TRUE,5,6
41500127,"B.Kennedy",5,4,9,"MIA","CHA",33,15,1,7,"15-1-2",4,3,3,3,FALSE,FALSE,FALSE,0,0
41500127,"E.Malloy",5,5,10,"MIA","CHA",33,15,1,7,"15-1-2",4,3,3,3,FALSE,FALSE,FALSE,0,0
41500127,"M.Callahan",6,5,11,"MIA","CHA",33,15,1,7,"15-1-2",4,3,3,3,FALSE,FALSE,FALSE,0,0
41500131,"D.Collins",6,8,14,"ATL","BOS",1,15,1,1,"15-1-3",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500131,"J.Capers",3,15,18,"ATL","BOS",1,15,1,1,"15-1-3",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500131,"R.Mott",11,7,18,"ATL","BOS",1,15,1,1,"15-1-3",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500132,"J.Tiven",6,4,10,"ATL","BOS",17,15,1,2,"15-1-3",2,0,1,0,TRUE,FALSE,FALSE,4,6
41500132,"S.Foster",3,9,12,"ATL","BOS",17,15,1,2,"15-1-3",2,0,1,0,TRUE,FALSE,FALSE,9,3
41500132,"T.Brothers",7,3,10,"ATL","BOS",17,15,1,2,"15-1-3",2,0,1,0,TRUE,FALSE,FALSE,3,7
41500133,"E.Lewis",8,8,16,"BOS","ATL",8,15,1,3,"15-1-3",2,1,2,0,TRUE,TRUE,FALSE,8,8
41500133,"M.Davis",6,7,13,"BOS","ATL",8,15,1,3,"15-1-3",2,1,2,0,TRUE,TRUE,FALSE,7,6
41500133,"Z.Zarba",6,8,14,"BOS","ATL",8,15,1,3,"15-1-3",2,1,2,0,TRUE,TRUE,FALSE,8,6
41500134,"B.Adams",5,7,12,"BOS","ATL",9,15,1,4,"15-1-3",2,2,2,1,TRUE,TRUE,FALSE,7,5
41500134,"J.Phillips",7,5,12,"BOS","ATL",9,15,1,4,"15-1-3",2,2,2,1,TRUE,TRUE,FALSE,5,7
41500134,"M.McCutchen",9,8,17,"BOS","ATL",9,15,1,4,"15-1-3",2,2,2,1,TRUE,TRUE,FALSE,8,9
41500135,"J.Goble",7,6,13,"ATL","BOS",27,15,1,5,"15-1-3",3,2,2,2,FALSE,FALSE,FALSE,0,0
41500135,"M.Callahan",6,6,12,"ATL","BOS",27,15,1,5,"15-1-3",3,2,2,2,FALSE,FALSE,FALSE,0,0
41500135,"P.Fraher",5,5,10,"ATL","BOS",27,15,1,5,"15-1-3",3,2,2,2,FALSE,FALSE,FALSE,0,0
41500136,"J.Williams",8,5,13,"BOS","ATL",-12,15,1,6,"15-1-3",4,2,3,2,TRUE,FALSE,FALSE,5,8
41500136,"S.Foster",12,13,25,"BOS","ATL",-12,15,1,6,"15-1-3",4,2,3,2,TRUE,FALSE,FALSE,13,12
41500136,"T.Brothers",6,5,11,"BOS","ATL",-12,15,1,6,"15-1-3",4,2,3,2,TRUE,FALSE,FALSE,5,6
41500141,"D.Crawford",12,13,25,"GSW","HOU",26,15,1,1,"15-1-4",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500141,"M.Lindsay",5,6,11,"GSW","HOU",26,15,1,1,"15-1-4",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500141,"R.Garretson",5,9,14,"GSW","HOU",26,15,1,1,"15-1-4",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500142,"J.Capers",7,10,17,"GSW","HOU",9,15,1,2,"15-1-4",2,0,1,0,TRUE,FALSE,FALSE,10,7
41500142,"J.Goble",11,8,19,"GSW","HOU",9,15,1,2,"15-1-4",2,0,1,0,TRUE,FALSE,FALSE,8,11
41500142,"R.Mott",6,14,20,"GSW","HOU",9,15,1,2,"15-1-4",2,0,1,0,TRUE,FALSE,FALSE,14,6
41500143,"M.Ayotte",9,4,13,"HOU","GSW",1,15,1,3,"15-1-4",2,1,2,0,TRUE,TRUE,FALSE,4,9
41500143,"S.Foster",7,8,15,"HOU","GSW",1,15,1,3,"15-1-4",2,1,2,0,TRUE,TRUE,FALSE,8,7
41500143,"T.Washington",9,8,17,"HOU","GSW",1,15,1,3,"15-1-4",2,1,2,0,TRUE,TRUE,FALSE,8,9
41500144,"D.Stafford",9,7,16,"HOU","GSW",-27,15,1,4,"15-1-4",3,1,2,1,TRUE,FALSE,FALSE,7,9
41500144,"K.Fitzgerald",7,11,18,"HOU","GSW",-27,15,1,4,"15-1-4",3,1,2,1,TRUE,FALSE,FALSE,11,7
41500144,"Z.Zarba",3,5,8,"HOU","GSW",-27,15,1,4,"15-1-4",3,1,2,1,TRUE,FALSE,FALSE,5,3
41500145,"B.Forte",5,6,11,"GSW","HOU",33,15,1,5,"15-1-4",4,1,3,1,TRUE,FALSE,FALSE,6,5
41500145,"E.Malloy",6,7,13,"GSW","HOU",33,15,1,5,"15-1-4",4,1,3,1,TRUE,FALSE,FALSE,7,6
41500145,"K.Mauer",5,9,14,"GSW","HOU",33,15,1,5,"15-1-4",4,1,3,1,TRUE,FALSE,FALSE,9,5
41500151,"B.Kennedy",3,6,9,"SAS","MEM",32,15,1,1,"15-1-5",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500151,"E.Lewis",4,5,9,"SAS","MEM",32,15,1,1,"15-1-5",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500151,"M.Davis",4,5,9,"SAS","MEM",32,15,1,1,"15-1-5",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500152,"J.Williams",7,9,16,"SAS","MEM",26,15,1,2,"15-1-5",2,0,1,0,TRUE,FALSE,FALSE,9,7
41500152,"M.Callahan",9,7,16,"SAS","MEM",26,15,1,2,"15-1-5",2,0,1,0,TRUE,FALSE,FALSE,7,9
41500152,"T.Washington",3,8,11,"SAS","MEM",26,15,1,2,"15-1-5",2,0,1,0,TRUE,FALSE,FALSE,8,3
41500153,"D.Stafford",7,6,13,"MEM","SAS",-9,15,1,3,"15-1-5",3,0,2,0,TRUE,FALSE,FALSE,6,7
41500153,"G.Zielinski",4,4,8,"MEM","SAS",-9,15,1,3,"15-1-5",3,0,2,0,TRUE,FALSE,FALSE,4,4
41500153,"K.Fitzgerald",7,10,17,"MEM","SAS",-9,15,1,3,"15-1-5",3,0,2,0,TRUE,FALSE,FALSE,10,7
41500154,"D.Guthrie",9,10,19,"MEM","SAS",-21,15,1,4,"15-1-5",4,0,3,0,TRUE,FALSE,FALSE,10,9
41500154,"J.Capers",12,5,17,"MEM","SAS",-21,15,1,4,"15-1-5",4,0,3,0,TRUE,FALSE,FALSE,5,12
41500154,"J.Goble",7,6,13,"MEM","SAS",-21,15,1,4,"15-1-5",4,0,3,0,TRUE,FALSE,FALSE,6,7
41500161,"J.Goble",7,9,16,"OKC","DAL",38,15,1,1,"15-1-6",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500161,"M.McCutchen",8,7,15,"OKC","DAL",38,15,1,1,"15-1-6",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500161,"T.Brown",10,8,18,"OKC","DAL",38,15,1,1,"15-1-6",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500162,"B.Spooner",4,3,7,"OKC","DAL",-1,15,1,2,"15-1-6",1,1,1,0,TRUE,TRUE,FALSE,3,4
41500162,"D.Crawford",8,5,13,"OKC","DAL",-1,15,1,2,"15-1-6",1,1,1,0,TRUE,TRUE,FALSE,5,8
41500162,"D.Guthrie",6,9,15,"OKC","DAL",-1,15,1,2,"15-1-6",1,1,1,0,TRUE,TRUE,FALSE,9,6
41500163,"M.Callahan",7,9,16,"DAL","OKC",-29,15,1,3,"15-1-6",2,1,1,1,FALSE,FALSE,FALSE,0,0
41500163,"P.Fraher",8,12,20,"DAL","OKC",-29,15,1,3,"15-1-6",2,1,1,1,FALSE,FALSE,FALSE,0,0
41500163,"S.Wright",11,6,17,"DAL","OKC",-29,15,1,3,"15-1-6",2,1,1,1,FALSE,FALSE,FALSE,0,0
41500164,"E.Malloy",7,5,12,"DAL","OKC",-11,15,1,4,"15-1-6",3,1,2,1,TRUE,FALSE,FALSE,5,7
41500164,"K.Mauer",7,6,13,"DAL","OKC",-11,15,1,4,"15-1-6",3,1,2,1,TRUE,FALSE,FALSE,6,7
41500164,"S.Corbin",11,8,19,"DAL","OKC",-11,15,1,4,"15-1-6",3,1,2,1,TRUE,FALSE,FALSE,8,11
41500165,"R.Mott",5,7,12,"OKC","DAL",14,15,1,5,"15-1-6",4,1,3,1,TRUE,FALSE,FALSE,7,5
41500165,"S.Foster",10,7,17,"OKC","DAL",14,15,1,5,"15-1-6",4,1,3,1,TRUE,FALSE,FALSE,7,10
41500165,"T.Washington",6,8,14,"OKC","DAL",14,15,1,5,"15-1-6",4,1,3,1,TRUE,FALSE,FALSE,8,6
41500171,"M.Callahan",6,9,15,"LAC","POR",20,15,1,1,"15-1-7",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500171,"P.Fraher",6,3,9,"LAC","POR",20,15,1,1,"15-1-7",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500171,"S.Wright",9,8,17,"LAC","POR",20,15,1,1,"15-1-7",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500172,"B.Kennedy",3,6,9,"LAC","POR",21,15,1,2,"15-1-7",2,0,1,0,TRUE,FALSE,FALSE,6,3
41500172,"D.Stafford",7,6,13,"LAC","POR",21,15,1,2,"15-1-7",2,0,1,0,TRUE,FALSE,FALSE,6,7
41500172,"L.Richardson",7,6,13,"LAC","POR",21,15,1,2,"15-1-7",2,0,1,0,TRUE,FALSE,FALSE,6,7
41500173,"S.Foster",9,6,15,"POR","LAC",8,15,1,3,"15-1-7",2,1,2,0,TRUE,TRUE,FALSE,6,9
41500173,"T.Brothers",7,7,14,"POR","LAC",8,15,1,3,"15-1-7",2,1,2,0,TRUE,TRUE,FALSE,7,7
41500173,"T.Washington",6,3,9,"POR","LAC",8,15,1,3,"15-1-7",2,1,2,0,TRUE,TRUE,FALSE,3,6
41500174,"B.Forte",6,4,10,"POR","LAC",14,15,1,4,"15-1-7",2,2,2,1,TRUE,TRUE,FALSE,4,6
41500174,"E.Malloy",9,6,15,"POR","LAC",14,15,1,4,"15-1-7",2,2,2,1,TRUE,TRUE,FALSE,6,9
41500174,"K.Mauer",10,7,17,"POR","LAC",14,15,1,4,"15-1-7",2,2,2,1,TRUE,TRUE,FALSE,7,10
41500175,"B.Spooner",7,3,10,"LAC","POR",-10,15,1,5,"15-1-7",2,3,2,2,FALSE,FALSE,FALSE,0,0
41500175,"D.Crawford",10,11,21,"LAC","POR",-10,15,1,5,"15-1-7",2,3,2,2,FALSE,FALSE,FALSE,0,0
41500175,"R.Garretson",7,5,12,"LAC","POR",-10,15,1,5,"15-1-7",2,3,2,2,FALSE,FALSE,FALSE,0,0
41500176,"M.Davis",8,7,15,"POR","LAC",3,15,1,6,"15-1-7",2,4,2,3,TRUE,FALSE,TRUE,8,7
41500176,"S.Wright",3,10,13,"POR","LAC",3,15,1,6,"15-1-7",2,4,2,3,TRUE,FALSE,TRUE,3,10
41500176,"Z.Zarba",10,6,16,"POR","LAC",3,15,1,6,"15-1-7",2,4,2,3,TRUE,FALSE,TRUE,10,6
41500201,"E.Lewis",7,5,12,"CLE","ATL",11,15,2,1,"15-2-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500201,"S.Foster",6,6,12,"CLE","ATL",11,15,2,1,"15-2-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500201,"Z.Zarba",7,11,18,"CLE","ATL",11,15,2,1,"15-2-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41500202,"M.Callahan",8,10,18,"CLE","ATL",25,15,2,2,"15-2-0",2,0,1,0,TRUE,FALSE,FALSE,10,8
41500202,"R.Mott",8,8,16,"CLE","ATL",25,15,2,2,"15-2-0",2,0,1,0,TRUE,FALSE,FALSE,8,8
41500202,"S.Wright",6,5,11,"CLE","ATL",25,15,2,2,"15-2-0",2,0,1,0,TRUE,FALSE,FALSE,5,6
41500203,"D.Crawford",10,12,22,"ATL","CLE",-13,15,2,3,"15-2-0",3,0,2,0,TRUE,FALSE,FALSE,12,10
41500203,"R.Garretson",3,6,9,"ATL","CLE",-13,15,2,3,"15-2-0",3,0,2,0,TRUE,FALSE,FALSE,6,3
41500203,"T.Brothers",5,4,9,"ATL","CLE",-13,15,2,3,"15-2-0",3,0,2,0,TRUE,FALSE,FALSE,4,5
41500204,"B.Adams",5,4,9,"ATL","CLE",-1,15,2,4,"15-2-0",4,0,3,0,TRUE,FALSE,FALSE,4,5
41500204,"J.Phillips",7,6,13,"ATL","CLE",-1,15,2,4,"15-2-0",4,0,3,0,TRUE,FALSE,FALSE,6,7
41500204,"M.Davis",4,4,8,"ATL","CLE",-1,15,2,4,"15-2-0",4,0,3,0,TRUE,FALSE,FALSE,4,4
41500211,"J.Phillips",3,5,8,"TOR","MIA",-6,15,2,1,"15-2-1",0,1,0,0,FALSE,FALSE,FALSE,0,0
41500211,"J.Tiven",11,6,17,"TOR","MIA",-6,15,2,1,"15-2-1",0,1,0,0,FALSE,FALSE,FALSE,0,0
41500211,"M.McCutchen",7,5,12,"TOR","MIA",-6,15,2,1,"15-2-1",0,1,0,0,FALSE,FALSE,FALSE,0,0
41500212,"D.Collins",6,5,11,"TOR","MIA",4,15,2,2,"15-2-1",1,1,0,1,TRUE,TRUE,TRUE,6,5
41500212,"J.Goble",8,6,14,"TOR","MIA",4,15,2,2,"15-2-1",1,1,0,1,TRUE,TRUE,TRUE,8,6
41500212,"K.Mauer",7,7,14,"TOR","MIA",4,15,2,2,"15-2-1",1,1,0,1,TRUE,TRUE,TRUE,7,7
41500213,"E.Malloy",12,5,17,"MIA","TOR",-4,15,2,3,"15-2-1",2,1,1,1,FALSE,FALSE,FALSE,0,0
41500213,"J.Capers",6,6,12,"MIA","TOR",-4,15,2,3,"15-2-1",2,1,1,1,FALSE,FALSE,FALSE,0,0
41500213,"K.Fitzgerald",6,11,17,"MIA","TOR",-4,15,2,3,"15-2-1",2,1,1,1,FALSE,FALSE,FALSE,0,0
41500214,"B.Forte",6,7,13,"MIA","TOR",7,15,2,4,"15-2-1",2,2,2,1,TRUE,TRUE,FALSE,7,6
41500214,"B.Kennedy",6,11,17,"MIA","TOR",7,15,2,4,"15-2-1",2,2,2,1,TRUE,TRUE,FALSE,11,6
41500214,"M.Callahan",4,5,9,"MIA","TOR",7,15,2,4,"15-2-1",2,2,2,1,TRUE,TRUE,FALSE,5,4
41500215,"S.Foster",4,9,13,"TOR","MIA",8,15,2,5,"15-2-1",3,2,2,2,FALSE,FALSE,FALSE,0,0
41500215,"S.Wright",9,5,14,"TOR","MIA",8,15,2,5,"15-2-1",3,2,2,2,FALSE,FALSE,FALSE,0,0
